"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AY1","AY2","GA1","GF1","IA1","KA1","MA1","MD1","ME1","MW1","OA1","REM","EQD"
"31713099999","2000-08-13T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00210,1,9,N","010000,1,N,1","+0182,1","+0177,1","10047,1","99,0000,9,1",,,,,"08,99,1,08,1,06,1,00250,1,99,9,99,9",,,,"4,1,000,1,+999,9",,,,"SYN060AAXX  13211 31713 32397 80000 10182 20177 40047 54000 886//;","Q01  00002PRCP99"
"31713099999","2000-08-14T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00120,1,9,N","002000,1,N,1","+0196,1","+0193,1","10046,1","99,0000,9,1",,"4,1,06,1","4,1,06,1","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,"999,N,+0172,1","99999,9,09952,1","8,1,001,1,+999,9",,"43,1",,"SYN082AAXX  14001 31713 31/95 90000 10196 20193 39952 40046 58001 74344 89999 333 20172;","Q01  00002PRCP99"
"31713099999","2000-08-14T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","002000,1,N,1","+0238,1","+0215,1","10039,1",,,"2,1,03,1","2,1,03,1",,"08,99,1,06,1,09,1,00800,1,05,1,99,9",,,,"7,1,005,1,+999,9",,"10,1",,"SYN066AAXX  14031 31713 41595 80000 10238 20215 40039 57005 71022 8695/;",
"31713099999","2000-08-14T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","140,1,N,0020,1","00750,1,9,N","020000,1,N,1","+0246,1","+0217,1","10023,1",,,,,,"08,99,1,05,1,05,1,00800,1,03,1,01,1",,,,"7,1,015,1,+999,9",,,,"SYN060AAXX  14061 31713 42598 81402 10246 20217 40023 57015 85531;",
"31713099999","2000-08-14T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","020000,1,N,1","+0232,1","+0222,1","10022,1",,,,,,"08,99,1,08,1,00,1,00800,1,08,1,02,1",,,,"7,1,002,1,+999,9",,,,"SYN076AAXX  14091 31713 /1598 80000 10232 20222 40022 57002 88082 8655/ 333 10256;",
"31713099999","2000-08-14T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0214,1","+0206,1","10025,1","00,0010,9,1",,"8,1,06,1","2,1,06,1",,"08,99,1,06,1,05,1,00800,1,05,1,99,9",,"999,M,+0256,1","99999,9,09933,1","3,1,003,1,+999,9",,"02,1",,"SYN088AAXX  14121 31713 115// 80000 10214 20206 39933 40025 53003 69990 70282 8655/ 333 10256;",
"31713099999","2000-08-14T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0202,1","+0200,1","10028,1",,,,,,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,"2,1,002,1,+999,9",,,,"SYN060AAXX  14151 31713 425// 80000 10202 20200 40028 52002 885//;",
"31713099999","2000-08-14T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0190,1","+0190,1","10006,1",,,"6,1,06,1","2,1,06,1",,"08,99,1,99,9,07,1,00800,1,02,1,99,9",,,,"8,1,022,1,+999,9",,"63,1",,"SYN066AAXX  14181 31713 415// 80000 10190 20190 40006 58022 76362 8872/;","Q01+000082SCOTLC"
"31713099999","2000-08-14T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","110,1,N,0040,1","00420,1,9,N","002000,1,N,1","+0195,1","+0195,1","10000,1",,,"6,1,03,1","6,1,03,1",,"08,99,1,99,9,07,1,00450,1,02,1,99,9",,"999,N,+0190,1",,"7,1,006,1,+999,9",,"65,1",,"SYN076AAXX  14211 31713 /1495 81104 10195 20195 40000 57006 76566 8872/ 333 20190;","Q01+000082SCOTLC"
"31713099999","2000-08-15T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00420,1,9,N","002000,1,N,1","+0206,1","+0206,1","10000,1","00,0340,9,1",,"6,1,06,1","5,1,06,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,"999,N,+0190,1","99999,9,09908,1","3,1,001,1,+999,9",,"51,1",,"SYN088AAXX  15001 31713 11495 80000 10206 20206 39908 40000 53001 60340 75165 886// 333 20190;",
"31713099999","2000-08-15T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","020,1,N,0020,1","00420,1,9,N","002000,1,N,1","+0220,1","+0220,1","10003,1",,,"5,1,06,1","2,1,06,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,,,"8,1,005,1,+999,9",,"10,1",,"SYN066AAXX  15061 31713 41495 80202 10220 20220 40003 58005 71052 886//;",
"31713099999","2000-08-15T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","070,1,N,0020,1","00420,1,9,N","002000,1,N,1","+0224,1","+0224,1","09998,1",,,"6,1,03,1","5,1,03,1",,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"999,M,+0226,1",,"7,1,005,1,+999,9",,"51,1",,"SYN076AAXX  15091 31713 /1495 80702 10224 20224 49998 57005 75165 887// 333 10226;",
"31713099999","2000-08-15T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","070,1,N,0020,1","00420,1,9,N","999999,9,N,1","+0214,1","+0212,1","10012,1","00,0109,9,1",,"6,1,06,1","5,1,06,1",,"08,99,1,08,1,09,1,00450,1,99,9,99,9",,"999,M,+0226,1","99999,9,09920,1","3,1,014,1,+999,9",,"50,1",,"SYN088AAXX  15121 31713 114// 80702 10214 20212 39920 40012 53014 60110 75065 889// 333 10226;",
"31713099999","2000-08-15T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0200,1","+0200,1","10015,1",,,"9,1,03,1","8,1,03,1",,"08,99,1,08,1,09,1,00800,1,99,9,99,9",,,,"2,1,002,1,+999,9",,"80,1",,"SYN066AAXX  15151 31713 415// 80000 10200 20200 40015 52002 78098 889//;",
"31713099999","2000-08-15T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0191,1","+0190,1","10015,1",,,"9,1,06,1","8,1,06,1",,"08,99,1,99,9,07,1,00800,1,02,1,99,9",,,,"4,1,000,1,+999,9",,"02,1",,"SYN066AAXX  15181 31713 415// 80000 10191 20190 40015 54000 70298 8872/;","Q01+000082SCOTLC"
"31713099999","2000-08-15T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00015,1,9,N","000100,1,N,1","+0219,1","+0219,1","10025,1",,,"4,1,03,1","2,1,03,1","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"3,1,011,1,+999,9",,"45,1",,"SYN060AAXX  15211 31713 /1/91 90000 10219 20219 40025 53011 74542;",
"31713099999","2000-08-16T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00120,1,9,N","010000,1,N,1","+0229,1","+0229,1","10032,1","00,0041,9,1",,"4,1,06,1","2,1,06,1",,"08,99,1,08,1,06,1,00150,1,99,9,99,9",,"999,N,+0191,1","99999,9,09940,1","2,1,007,1,+999,9",,"02,1",,"SYN088AAXX  16001 31713 12297 80000 10229 20229 39940 40032 52007 60040 70242 886// 333 20191;",
"31713099999","2000-08-16T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","090,1,N,0020,1","00750,1,9,N","020000,1,N,1","+0212,1","+0204,1","10040,1",,,"9,1,03,1","8,1,03,1",,"08,99,1,08,1,03,1,00800,1,99,9,99,9",,,,"2,1,008,1,+999,9",,"29,1",,"SYN066AAXX  16031 31713 41598 80902 10212 20204 40040 52008 72998 883//;",
"31713099999","2000-08-16T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","01200,1,9,N","020000,1,N,1","+0232,1","+0225,1","10039,1",,,"9,1,06,1","8,1,06,1",,"08,99,1,06,1,09,1,01250,1,03,1,99,9",,,,"8,1,001,1,+999,9",,"80,1",,"SYN066AAXX  16061 31713 41698 80000 10232 20225 40039 58001 78098 8693/;",
"31713099999","2000-08-16T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","01200,1,9,N","050000,1,N,1","+0235,1","+0226,1","10048,1",,,"8,1,03,1","2,1,03,1",,"08,99,1,05,1,04,1,01250,1,03,1,01,1",,"999,M,+0248,1",,"3,1,008,1,+999,9",,"02,1",,"SYN076AAXX  16091 31713 /1699 80000 10235 20226 40048 53008 70282 85431 333 10248;",
"31713099999","2000-08-16T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0203,1","+0200,1","10065,1",,,,,,"08,99,1,04,1,00,1,99999,9,03,1,01,1",,,,"2,1,010,1,+999,9",,,,"SYN060AAXX  16151 31713 429// 80000 10203 20200 40065 52010 84031;",
"31713099999","2000-08-16T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0186,1","+0186,1","10056,1",,,"4,1,06,1","2,1,06,1","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"8,1,009,1,+999,9",,"47,1",,"SYN066AAXX  16181 31713 41/// 90000 10186 20186 40056 58009 74742 89///;",
"31713099999","2000-08-16T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00030,1,9,N","000200,1,N,1","+0200,1","+0200,1","10076,1","99,0000,9,1",,"4,1,03,1","4,1,03,1","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"3,1,020,1,+999,9",,"45,1",,"SYN066AAXX  16211 31713 31/92 90000 10200 20200 40076 53020 74544 89///;","Q01  00002PRCP99"
"31713099999","2000-08-17T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00420,1,9,N","002000,1,N,1","+0220,1","+0220,1","10075,1",,,"4,1,06,1","5,1,06,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,"999,N,+0180,1","99999,9,09982,1","4,1,000,1,+999,9",,"51,1",,"SYN082AAXX  17001 31713 11495 80000 10220 20220 39982 40075 54000 75145 886// 333 20180;",
"31713099999","2000-08-17T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","110,1,N,0020,1","00750,1,9,N","020000,1,N,1","+0252,1","+0233,1","10079,1",,,"5,1,03,1","2,1,03,1",,"08,99,1,06,1,09,1,00800,1,03,1,01,1",,,,"3,1,002,1,+999,9",,"02,1",,"SYN066AAXX  17031 31713 41598 81102 10252 20233 40079 53002 70252 86931;",
"31713099999","2000-08-17T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","200,1,N,0040,1","00750,1,9,N","050000,1,N,1","+0281,1","+0240,1","10058,1",,,"5,1,06,1","2,1,06,1",,"06,99,1,05,1,09,1,00800,1,03,1,00,1",,,,"8,1,019,1,+999,9",,"02,1",,"SYN066AAXX  17061 31713 41599 62004 10281 20240 40058 58019 70252 85930;",
"31713099999","2000-08-17T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","200,1,N,0040,1","03600,1,9,N","050000,1,N,1","+0269,1","+0209,1","10063,1",,,,,,"05,99,1,02,1,09,1,00800,1,03,1,00,1",,"999,M,+0288,1",,"3,1,004,1,+999,9",,,,"SYN070AAXX  17091 31713 /2599 52004 10269 20209 40063 53004 82930 333 10288;",
"31713099999","2000-08-17T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0206,1","+0185,1","10083,1","00,0007,9,1",,,,,"02,99,1,02,1,00,1,99999,9,03,1,00,1",,"999,M,+0288,1","99999,9,09989,1","2,1,017,1,+999,9",,,,"SYN082AAXX  17121 31713 129// 20000 10206 20185 39989 40083 52017 69900 82030 333 10288;",
"31713099999","2000-08-17T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0198,1","+0184,1","10097,1",,,,,,"02,99,1,00,1,00,1,99999,9,00,1,01,1",,,,"2,1,014,1,+999,9",,,,"SYN060AAXX  17151 31713 429// 20000 10198 20184 40097 52014 80001;",
"31713099999","2000-08-17T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0155,1","+0146,1","10106,1",,,,,,"03,99,1,00,1,00,1,99999,9,00,1,01,1",,,,"2,1,008,1,+999,9",,,,"SYN060AAXX  17181 31713 429// 30000 10155 20146 40106 52008 80001;",
"31713099999","2000-08-17T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","050000,1,N,1","+0150,1","+0145,1","10119,1","99,0000,9,1",,,,,"06,99,1,06,1,00,1,99999,9,03,1,00,1",,,,"2,1,013,1,+999,9",,,,"SYN060AAXX  17211 31713 32999 60000 10150 20145 40119 52013 86030;","Q01  00002PRCP99"
"31713099999","2000-08-18T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","050000,1,N,1","+0185,1","+0151,1","10121,1","99,0000,9,1",,,,,"08,99,1,99,9,00,1,99999,9,04,1,00,1",,"999,N,+0148,1","99999,9,10027,1","2,1,003,1,+999,9",,,,"SYN076AAXX  18001 31713 32999 80000 10185 20151 30027 40121 52003 87040 333 20148;","Q01+000072SCOTLCQ02  00002PRCP99"
"31713099999","2000-08-18T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","250,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0250,1","+0164,1","10116,1",,,,,,"03,99,1,02,1,01,1,01250,1,03,1,00,1",,,,"8,1,003,1,+999,9",,,,"SYN060AAXX  18031 31713 42699 32502 10250 20164 40116 58003 82130;",
"31713099999","2000-08-18T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0260,1","+0141,1","10101,1",,,,,,"02,99,1,02,1,01,1,01250,1,00,1,00,1",,,,"7,1,015,1,+999,9",,,,"SYN060AAXX  18061 31713 42699 23402 10260 20141 40101 57015 82100;",
"31713099999","2000-08-18T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","290,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0255,1","+0159,1","10100,1","99,0000,9,1",,,,,"02,99,1,02,1,01,1,01250,1,00,1,00,1",,"999,M,+0270,1",,"7,1,001,1,+999,9",,,,"SYN070AAXX  18091 31713 32699 22902 10255 20159 40100 57001 82100 333 10270;","Q01  00002PRCP99"
"31713099999","2000-08-18T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0188,1","+0172,1","10108,1","99,0000,9,1",,,,,"01,99,1,01,1,00,1,99999,9,03,1,00,1",,"999,M,+0270,1","99999,9,10014,1","3,1,006,1,+999,9",,,,"SYN076AAXX  18121 31713 329// 10000 10188 20172 30014 40108 53006 81030 333 10270;","Q01  00002PRCP99"
"31713099999","2000-08-18T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0170,1","+0160,1","10110,1",,,,,,"03,99,1,00,1,00,1,99999,9,00,1,01,1",,,,"2,1,002,1,+999,9",,,,"SYN060AAXX  18151 31713 429// 30000 10170 20160 40110 52002 80001;",
"31713099999","2000-08-18T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0154,1","+0136,1","10109,1",,,,,,"08,99,1,00,1,00,1,99999,9,00,1,04,1",,,,"8,1,002,1,+999,9",,,,"SYN060AAXX  18181 31713 429// 83402 10154 20136 40109 58002 80004;",
"31713099999","2000-08-18T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","050000,1,N,1","+0143,1","+0137,1","10113,1","99,0000,9,1",,,,,"07,99,1,04,1,00,1,99999,9,04,1,01,1",,,,"3,1,004,1,+999,9",,,,"SYN060AAXX  18211 31713 32999 70000 10143 20137 40113 53004 84041;","Q01  00002PRCP99"
"31713099999","2000-08-19T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","320,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0205,1","+0155,1","99999,9","99,0000,9,1",,"0,1,06,1",,,"01,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"00,1",,"SYN054AAXX  19001 31713 32999 13202 10205 20155 31013 7000/;","Q01+010131APOSP Q02  00002PRCP99"
"31713099999","2000-08-19T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0251,1","+0151,1","10108,1",,,,,,"02,99,1,02,1,01,1,00800,1,00,1,01,1",,,,"7,1,001,1,+999,9",,,,"SYN060AAXX  19031 31713 42599 22702 10251 20151 40108 57001 82101;",
"31713099999","2000-08-19T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0261,1","+0133,1","10092,1",,,,,,"06,99,1,03,1,02,1,00800,1,00,1,01,1",,,,"7,1,016,1,+999,9",,,,"SYN060AAXX  19061 31713 42599 62702 10261 20133 40092 57016 83201;",
"31713099999","2000-08-19T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","01200,1,9,N","050000,1,N,1","+0245,1","+0195,1","10091,1","99,0000,9,1",,,,,"08,99,1,06,1,03,1,01250,1,03,1,99,9",,"999,M,+0279,1",,"7,1,001,1,+999,9",,,,"SYN070AAXX  19091 31713 32699 80000 10245 20195 40091 57001 8633/ 333 10279;","Q01  00002PRCP99"
"31713099999","2000-08-19T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0191,1","+0178,1","10100,1","99,0000,9,1",,,,"00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,"999,M,+0279,1","99999,9,10006,1","3,1,007,1,+999,9",,,,"SYN070AAXX  19121 31713 329// 00000 10191 20178 30006 40100 53007 333 10279;","Q01  00002PRCP99"
"31713099999","2000-08-19T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","320,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0176,1","+0168,1","10101,1",,,,,,"07,99,1,07,1,00,1,99999,9,03,1,00,1",,,,"2,1,001,1,+999,9",,,,"SYN060AAXX  19151 31713 429// 73202 10176 20168 40101 52001 87030;",
"31713099999","2000-08-19T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0164,1","+0157,1","10102,1",,,,,,"07,99,1,07,1,00,1,99999,9,03,1,00,1",,,,"4,1,000,1,+999,9",,,,"SYN060AAXX  19181 31713 429// 70000 10164 20157 40102 54000 87030;",
"31713099999","2000-08-19T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","050000,1,N,1","+0157,1","+0155,1","10109,1","99,0000,9,1",,,,,"08,99,1,02,1,05,1,01250,1,03,1,01,1",,,,"3,1,007,1,+999,9",,,,"SYN060AAXX  19211 31713 32699 80000 10157 20155 40109 53007 82531;","Q01  00002PRCP99"
"31713099999","2000-08-20T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0020,1","03600,1,9,N","050000,1,N,1","+0198,1","+0174,1","10110,1","99,0000,9,1",,,,,"08,99,1,02,1,05,1,00800,1,03,1,01,1",,"999,N,+0146,1","99999,9,10016,1","2,1,002,1,+999,9",,,,"SYN076AAXX  20001 31713 32599 83402 10198 20174 30016 40110 52002 82531 333 20146;","Q01  00002PRCP99"
"31713099999","2000-08-20T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","09000,1,9,N","050000,1,N,1","+0246,1","+0158,1","10106,1",,,,,,"06,99,1,02,1,01,1,01250,1,00,1,02,1",,,,"8,1,003,1,+999,9",,,,"SYN060AAXX  20031 31713 42699 60000 10246 20158 40106 58003 82102;",
"31713099999","2000-08-20T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","050000,1,N,1","+0271,1","+0164,1","10101,1",,,,,,"07,99,1,05,1,09,1,00800,1,03,1,01,1",,,,"7,1,003,1,+999,9",,,,"SYN060AAXX  20061 31713 42599 70000 10271 20164 40101 57003 85931;",
"31713099999","2000-08-20T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","050000,1,N,1","+0255,1","+0172,1","10098,1","99,0000,9,1",,,,,"06,99,1,03,1,02,1,01250,1,00,1,01,1",,"999,M,+0278,1",,"7,1,006,1,+999,9",,,,"SYN070AAXX  20091 31713 32699 60000 10255 20172 40098 57006 83201 333 10278;","Q01  00002PRCP99"
"31713099999","2000-08-20T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0204,1","+0191,1","99999,9","99,0000,9,1",,,,,"03,99,1,02,1,00,1,99999,9,03,1,01,1",,"999,M,+0278,1","99999,9,10016,1","3,1,010,1,+999,9","3,1110,9",,,"SYN076AAXX  20121 31713 329// 30000 10204 20191 30016 48110 53010 82031 333 10278;","Q01  00002PRCP99"
"31713099999","2000-08-20T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0188,1","+0180,1","10118,1",,,,,,"06,99,1,04,1,00,1,99999,9,03,1,01,1",,,,"2,1,008,1,+999,9",,,,"SYN060AAXX  20151 31713 429// 60000 10188 20180 40118 52008 84031;",
"31713099999","2000-08-20T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0172,1","+0167,1","10122,1",,,,,,"06,99,1,02,1,00,1,99999,9,03,1,01,1",,,,"2,1,004,1,+999,9",,,,"SYN060AAXX  20181 31713 429// 60000 10172 20167 40122 52004 82031;",
"31713099999","2000-08-20T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","050000,1,N,1","+0166,1","+0161,1","10126,1","99,0000,9,1",,,,,"07,99,1,06,1,00,1,99999,9,03,1,01,1",,,,"2,1,003,1,+999,9",,,,"SYN060AAXX  20211 31713 32999 70000 10166 20161 40126 52003 86031;","Q01  00002PRCP99"
"31713099999","2000-08-21T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","020,1,N,0040,1","03600,1,9,N","050000,1,N,1","+0212,1","+0173,1","10123,1","99,0000,9,1",,,,,"07,99,1,02,1,01,1,01250,1,03,1,01,1",,"999,N,+0150,1","99999,9,10030,1","8,1,001,1,+999,9",,,,"SYN076AAXX  21001 31713 32699 70204 10212 20173 30030 40123 58001 82131 333 20150;","Q01  00002PRCP99"
"31713099999","2000-08-21T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0040,1","03600,1,9,N","050000,1,N,1","+0249,1","+0174,1","10101,1",,,,,,"07,99,1,03,1,01,1,01250,1,03,1,01,1",,,,"7,1,011,1,+999,9",,,,"SYN060AAXX  21031 31713 42699 73404 10249 20174 40101 57011 83131;",
"31713099999","2000-08-21T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","090,1,N,0040,1","00750,1,9,N","050000,1,N,1","+0252,1","+0184,1","10104,1",,,,,,"07,99,1,06,1,09,1,00800,1,04,1,01,1",,,,"7,1,007,1,+999,9",,,,"SYN060AAXX  21061 31713 42599 70904 10252 20184 40104 57007 86941;",
"31713099999","2000-08-21T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","070,1,N,0020,1","00750,1,9,N","050000,1,N,1","+0221,1","+0221,1","10106,1","99,0000,9,1",,,,,"08,99,1,05,1,09,1,00800,1,04,1,01,1",,"999,M,+0263,1",,"3,1,001,1,+999,9",,,,"SYN070AAXX  21091 31713 32599 80702 10221 20221 40106 53001 85941 333 10263;","Q01  00002PRCP99"
"31713099999","2000-08-21T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0201,1","+0184,1","10117,1","99,0000,9,1",,,,,"06,99,1,04,1,01,1,01250,1,03,1,01,1",,"999,M,+0263,1","99999,9,10023,1","2,1,010,1,+999,9",,,,"SYN076AAXX  21121 31713 326// 60000 10201 20184 30023 40117 52010 84131 333 10263;","Q01  00002PRCP99"
"31713099999","2000-08-21T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0183,1","+0168,1","10105,1",,,,,,"04,99,1,00,1,00,1,99999,9,00,1,01,1",,,,"8,1,012,1,+999,9",,,,"SYN060AAXX  21151 31713 429// 40000 10183 20168 40105 58012 80001;",
"31713099999","2000-08-21T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","070,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0174,1","+0165,1","10095,1",,,,,,"08,99,1,08,1,00,1,99999,9,05,1,99,9",,,,"7,1,010,1,+999,9",,,,"SYN060AAXX  21181 31713 429// 80704 10174 20165 40095 57010 8805/;",
